
2022-05-09  23.27.34    BenchmarkSAR    bin = 15    fee = 0.0015 - 0.003    2022-03-16 ~  (54) days

9654 loaded. (54 days)
0.001000 / 0.001000 / 0.010000 	 t = 0.0000 / 0.0100 	 c = 41 / 8 / 33 / 0.2424 	 h = -0.0101 / 0.1325 	 p = 0.07 	 avg = 0.00 	 % = 1.1117 / +11.1686
0.013000 / 0.013000 / 0.035000 	 t = 0.0000 / 0.0450 	 c = 188 / 83 / 105 / 0.7905 	 h = -0.0426 / 0.1729 	 p = 0.02 	 avg = 0.00 	 % = 1.1135 / +2.5212
0.013000 / 0.013000 / 0.040000 	 t = 0.0000 / 0.0450 	 c = 206 / 89 / 117 / 0.7607 	 h = -0.0426 / 0.1710 	 p = 0.14 	 avg = 0.00 	 % = 1.2840 / +6.3115
0.013500 / 0.013500 / 0.035000 	 t = 0.0000 / 0.0450 	 c = 188 / 84 / 104 / 0.8077 	 h = -0.0421 / 0.1731 	 p = 0.05 	 avg = 0.00 	 % = 1.1595 / +3.5440
0.013500 / 0.013500 / 0.040000 	 t = 0.0000 / 0.0450 	 c = 206 / 91 / 115 / 0.7913 	 h = -0.0421 / 0.1712 	 p = 0.18 	 avg = 0.00 	 % = 1.3480 / +7.7338
0.014000 / 0.014000 / 0.035000 	 t = 0.0000 / 0.0450 	 c = 188 / 84 / 104 / 0.8077 	 h = -0.0416 / 0.1731 	 p = 0.07 	 avg = 0.00 	 % = 1.1917 / +4.2608
0.014000 / 0.014000 / 0.040000 	 t = 0.0000 / 0.0450 	 c = 210 / 89 / 121 / 0.7355 	 h = -0.0416 / 0.1712 	 p = 0.10 	 avg = 0.00 	 % = 1.2227 / +4.9496
0.014500 / 0.014500 / 0.035000 	 t = 0.0000 / 0.0450 	 c = 190 / 84 / 106 / 0.7925 	 h = -0.0409 / 0.1731 	 p = 0.05 	 avg = 0.00 	 % = 1.1749 / +3.8874
0.014500 / 0.014500 / 0.040000 	 t = 0.0000 / 0.0450 	 c = 212 / 91 / 121 / 0.7521 	 h = -0.0409 / 0.1712 	 p = 0.09 	 avg = 0.00 	 % = 1.2152 / +4.7816
0.015000 / 0.015000 / 0.035000 	 t = 0.0000 / 0.0450 	 c = 190 / 84 / 106 / 0.7925 	 h = -0.0403 / 0.1731 	 p = 0.08 	 avg = 0.00 	 % = 1.2139 / +4.7538
0.015000 / 0.015000 / 0.040000 	 t = 0.0000 / 0.0450 	 c = 212 / 92 / 120 / 0.7667 	 h = -0.0403 / 0.1712 	 p = 0.12 	 avg = 0.00 	 % = 1.2611 / +5.8012
0.015500 / 0.015500 / 0.035000 	 t = 0.0000 / 0.0450 	 c = 192 / 85 / 107 / 0.7944 	 h = -0.0398 / 0.1731 	 p = 0.08 	 avg = 0.00 	 % = 1.2054 / +4.5646
0.015500 / 0.015500 / 0.040000 	 t = 0.0000 / 0.0450 	 c = 212 / 93 / 119 / 0.7815 	 h = -0.0398 / 0.1714 	 p = 0.14 	 avg = 0.00 	 % = 1.2909 / +6.4635
0.016000 / 0.016000 / 0.035000 	 t = 0.0000 / 0.0450 	 c = 192 / 85 / 107 / 0.7944 	 h = -0.0392 / 0.1733 	 p = 0.09 	 avg = 0.00 	 % = 1.2280 / +5.0673
0.016000 / 0.016000 / 0.040000 	 t = 0.0000 / 0.0450 	 c = 212 / 93 / 119 / 0.7815 	 h = -0.0392 / 0.1714 	 p = 0.15 	 avg = 0.00 	 % = 1.3164 / +7.0307
0.016500 / 0.016500 / 0.035000 	 t = 0.0000 / 0.0450 	 c = 192 / 86 / 106 / 0.8113 	 h = -0.0388 / 0.1733 	 p = 0.11 	 avg = 0.00 	 % = 1.2572 / +5.7165
0.016500 / 0.016500 / 0.040000 	 t = 0.0000 / 0.0450 	 c = 212 / 92 / 120 / 0.7667 	 h = -0.0388 / 0.1714 	 p = 0.16 	 avg = 0.00 	 % = 1.3348 / +7.4410
0.017000 / 0.017000 / 0.035000 	 t = 0.0000 / 0.0450 	 c = 196 / 86 / 110 / 0.7818 	 h = -0.0386 / 0.1733 	 p = 0.08 	 avg = 0.00 	 % = 1.2071 / +4.6024
0.017000 / 0.017000 / 0.040000 	 t = 0.0000 / 0.0450 	 c = 214 / 91 / 123 / 0.7398 	 h = -0.0386 / 0.1714 	 p = 0.13 	 avg = 0.00 	 % = 1.2804 / +6.2303
0.017500 / 0.017500 / 0.035000 	 t = 0.0000 / 0.0450 	 c = 196 / 88 / 108 / 0.8148 	 h = -0.0382 / 0.1733 	 p = 0.11 	 avg = 0.00 	 % = 1.2482 / +5.5149
0.017500 / 0.017500 / 0.040000 	 t = 0.0000 / 0.0450 	 c = 214 / 92 / 122 / 0.7541 	 h = -0.0382 / 0.1714 	 p = 0.15 	 avg = 0.00 	 % = 1.3089 / +6.8642
0.018000 / 0.018000 / 0.035000 	 t = 0.0000 / 0.0450 	 c = 196 / 88 / 108 / 0.8148 	 h = -0.0378 / 0.1733 	 p = 0.11 	 avg = 0.00 	 % = 1.2578 / +5.7281
0.018000 / 0.018000 / 0.040000 	 t = 0.0000 / 0.0450 	 c = 214 / 93 / 121 / 0.7686 	 h = -0.0378 / 0.1716 	 p = 0.16 	 avg = 0.00 	 % = 1.3295 / +7.3223
0.018500 / 0.018500 / 0.035000 	 t = 0.0000 / 0.0450 	 c = 196 / 88 / 108 / 0.8148 	 h = -0.0375 / 0.1733 	 p = 0.12 	 avg = 0.00 	 % = 1.2679 / +5.9541
0.018500 / 0.018500 / 0.040000 	 t = 0.0000 / 0.0450 	 c = 216 / 91 / 125 / 0.7280 	 h = -0.0375 / 0.1716 	 p = 0.15 	 avg = 0.00 	 % = 1.3025 / +6.7219
0.019000 / 0.019000 / 0.035000 	 t = 0.0000 / 0.0450 	 c = 196 / 88 / 108 / 0.8148 	 h = -0.0371 / 0.1733 	 p = 0.12 	 avg = 0.00 	 % = 1.2764 / +6.1421
0.019000 / 0.019000 / 0.040000 	 t = 0.0000 / 0.0450 	 c = 220 / 93 / 127 / 0.7323 	 h = -0.0371 / 0.1716 	 p = 0.10 	 avg = 0.00 	 % = 1.2184 / +4.8538
0.019500 / 0.019500 / 0.035000 	 t = 0.0000 / 0.0450 	 c = 196 / 88 / 108 / 0.8148 	 h = -0.0370 / 0.1735 	 p = 0.13 	 avg = 0.00 	 % = 1.2888 / +6.4178
0.019500 / 0.019500 / 0.040000 	 t = 0.0000 / 0.0450 	 c = 220 / 94 / 126 / 0.7460 	 h = -0.0370 / 0.1716 	 p = 0.12 	 avg = 0.00 	 % = 1.2549 / +5.6638
0.020000 / 0.020000 / 0.035000 	 t = 0.0000 / 0.0450 	 c = 196 / 88 / 108 / 0.8148 	 h = -0.0368 / 0.1735 	 p = 0.14 	 avg = 0.00 	 % = 1.3041 / +6.7584
0.020000 / 0.020000 / 0.040000 	 t = 0.0000 / 0.0450 	 c = 220 / 95 / 125 / 0.7600 	 h = -0.0368 / 0.1716 	 p = 0.13 	 avg = 0.00 	 % = 1.2749 / +6.1097
0.004500 / 0.004500 / 0.040000 	 t = 0.0000 / 0.0500 	 c = 130 / 55 / 75 / 0.7333 	 h = -0.0500 / 0.1688 	 p = 0.02 	 avg = 0.00 	 % = 1.0942 / +1.8846
0.004500 / 0.004500 / 0.045000 	 t = 0.0000 / 0.0500 	 c = 134 / 56 / 78 / 0.7179 	 h = -0.0500 / 0.1661 	 p = 0.04 	 avg = 0.00 	 % = 1.1244 / +2.4882
0.004500 / 0.004500 / 0.050000 	 t = 0.0000 / 0.0500 	 c = 134 / 54 / 80 / 0.6750 	 h = -0.0495 / 0.1743 	 p = 0.09 	 avg = 0.00 	 % = 1.2051 / +4.1016
0.004500 / 0.004500 / 0.055000 	 t = 0.0000 / 0.0500 	 c = 136 / 55 / 81 / 0.6790 	 h = -0.0480 / 0.1767 	 p = 0.16 	 avg = 0.00 	 % = 1.2736 / +5.4710
0.004500 / 0.004500 / 0.060000 	 t = 0.0000 / 0.0500 	 c = 136 / 56 / 80 / 0.7000 	 h = -0.0480 / 0.1822 	 p = 0.20 	 avg = 0.00 	 % = 1.3413 / +6.8255
0.004500 / 0.004500 / 0.065000 	 t = 0.0000 / 0.0500 	 c = 138 / 57 / 81 / 0.7037 	 h = -0.0480 / 0.1830 	 p = 0.19 	 avg = 0.00 	 % = 1.3269 / +6.5384
0.004500 / 0.004500 / 0.070000 	 t = 0.0000 / 0.0500 	 c = 138 / 58 / 80 / 0.7250 	 h = -0.0480 / 0.1830 	 p = 0.20 	 avg = 0.00 	 % = 1.3525 / +7.0508
0.004500 / 0.004500 / 0.075000 	 t = 0.0000 / 0.0500 	 c = 138 / 58 / 80 / 0.7250 	 h = -0.0480 / 0.1830 	 p = 0.21 	 avg = 0.00 	 % = 1.3670 / +7.3402
0.004500 / 0.004500 / 0.080000 	 t = 0.0000 / 0.0500 	 c = 138 / 58 / 80 / 0.7250 	 h = -0.0480 / 0.1830 	 p = 0.22 	 avg = 0.00 	 % = 1.3762 / +7.5235
0.004500 / 0.004500 / 0.085000 	 t = 0.0000 / 0.0500 	 c = 138 / 58 / 80 / 0.7250 	 h = -0.0480 / 0.1830 	 p = 0.22 	 avg = 0.00 	 % = 1.3793 / +7.5852
0.004500 / 0.004500 / 0.090000 	 t = 0.0000 / 0.0500 	 c = 138 / 58 / 80 / 0.7250 	 h = -0.0480 / 0.1830 	 p = 0.22 	 avg = 0.00 	 % = 1.3859 / +7.7179
0.004500 / 0.004500 / 0.095000 	 t = 0.0000 / 0.0500 	 c = 138 / 58 / 80 / 0.7250 	 h = -0.0480 / 0.1830 	 p = 0.22 	 avg = 0.00 	 % = 1.3897 / +7.7947
0.004500 / 0.004500 / 0.100000 	 t = 0.0000 / 0.0500 	 c = 138 / 58 / 80 / 0.7250 	 h = -0.0480 / 0.1830 	 p = 0.23 	 avg = 0.00 	 % = 1.3932 / +7.8646
0.004500 / 0.004500 / 0.105000 	 t = 0.0000 / 0.0500 	 c = 138 / 58 / 80 / 0.7250 	 h = -0.0480 / 0.1830 	 p = 0.23 	 avg = 0.00 	 % = 1.3957 / +7.9135
0.004500 / 0.004500 / 0.110000 	 t = 0.0000 / 0.0500 	 c = 138 / 58 / 80 / 0.7250 	 h = -0.0480 / 0.1830 	 p = 0.23 	 avg = 0.00 	 % = 1.3964 / +7.9276
0.004500 / 0.004500 / 0.115000 	 t = 0.0000 / 0.0500 	 c = 138 / 58 / 80 / 0.7250 	 h = -0.0480 / 0.1830 	 p = 0.23 	 avg = 0.00 	 % = 1.3964 / +7.9276
0.004500 / 0.004500 / 0.120000 	 t = 0.0000 / 0.0500 	 c = 138 / 58 / 80 / 0.7250 	 h = -0.0480 / 0.1830 	 p = 0.23 	 avg = 0.00 	 % = 1.3964 / +7.9276
0.004500 / 0.004500 / 0.125000 	 t = 0.0000 / 0.0500 	 c = 138 / 58 / 80 / 0.7250 	 h = -0.0480 / 0.1830 	 p = 0.23 	 avg = 0.00 	 % = 1.3964 / +7.9276
0.004500 / 0.004500 / 0.130000 	 t = 0.0000 / 0.0500 	 c = 138 / 58 / 80 / 0.7250 	 h = -0.0480 / 0.1830 	 p = 0.23 	 avg = 0.00 	 % = 1.3964 / +7.9276
0.004500 / 0.004500 / 0.135000 	 t = 0.0000 / 0.0500 	 c = 138 / 58 / 80 / 0.7250 	 h = -0.0480 / 0.1830 	 p = 0.23 	 avg = 0.00 	 % = 1.3964 / +7.9276
0.004500 / 0.004500 / 0.140000 	 t = 0.0000 / 0.0500 	 c = 138 / 58 / 80 / 0.7250 	 h = -0.0480 / 0.1830 	 p = 0.23 	 avg = 0.00 	 % = 1.3964 / +7.9276
0.004500 / 0.004500 / 0.145000 	 t = 0.0000 / 0.0500 	 c = 138 / 58 / 80 / 0.7250 	 h = -0.0480 / 0.1830 	 p = 0.23 	 avg = 0.00 	 % = 1.3964 / +7.9276
0.004500 / 0.004500 / 0.150000 	 t = 0.0000 / 0.0500 	 c = 138 / 58 / 80 / 0.7250 	 h = -0.0480 / 0.1830 	 p = 0.23 	 avg = 0.00 	 % = 1.3964 / +7.9276
0.004500 / 0.004500 / 0.155000 	 t = 0.0000 / 0.0500 	 c = 138 / 58 / 80 / 0.7250 	 h = -0.0480 / 0.1830 	 p = 0.23 	 avg = 0.00 	 % = 1.3964 / +7.9276
0.004500 / 0.004500 / 0.160000 	 t = 0.0000 / 0.0500 	 c = 138 / 58 / 80 / 0.7250 	 h = -0.0480 / 0.1830 	 p = 0.23 	 avg = 0.00 	 % = 1.3964 / +7.9276
0.004500 / 0.004500 / 0.165000 	 t = 0.0000 / 0.0500 	 c = 138 / 58 / 80 / 0.7250 	 h = -0.0480 / 0.1830 	 p = 0.23 	 avg = 0.00 	 % = 1.3964 / +7.9276
0.004500 / 0.004500 / 0.170000 	 t = 0.0000 / 0.0500 	 c = 138 / 58 / 80 / 0.7250 	 h = -0.0480 / 0.1830 	 p = 0.23 	 avg = 0.00 	 % = 1.3964 / +7.9276
0.004500 / 0.004500 / 0.175000 	 t = 0.0000 / 0.0500 	 c = 138 / 58 / 80 / 0.7250 	 h = -0.0480 / 0.1830 	 p = 0.23 	 avg = 0.00 	 % = 1.3964 / +7.9276
0.004500 / 0.004500 / 0.180000 	 t = 0.0000 / 0.0500 	 c = 138 / 58 / 80 / 0.7250 	 h = -0.0480 / 0.1830 	 p = 0.23 	 avg = 0.00 	 % = 1.3964 / +7.9276
0.004500 / 0.004500 / 0.185000 	 t = 0.0000 / 0.0500 	 c = 138 / 58 / 80 / 0.7250 	 h = -0.0480 / 0.1830 	 p = 0.23 	 avg = 0.00 	 % = 1.3964 / +7.9276
0.004500 / 0.004500 / 0.190000 	 t = 0.0000 / 0.0500 	 c = 138 / 58 / 80 / 0.7250 	 h = -0.0480 / 0.1830 	 p = 0.23 	 avg = 0.00 	 % = 1.3964 / +7.9276
0.004500 / 0.004500 / 0.195000 	 t = 0.0000 / 0.0500 	 c = 138 / 58 / 80 / 0.7250 	 h = -0.0480 / 0.1830 	 p = 0.23 	 avg = 0.00 	 % = 1.3964 / +7.9276
0.004500 / 0.004500 / 0.200000 	 t = 0.0000 / 0.0500 	 c = 138 / 58 / 80 / 0.7250 	 h = -0.0480 / 0.1830 	 p = 0.23 	 avg = 0.00 	 % = 1.3964 / +7.9276
0.005000 / 0.005000 / 0.040000 	 t = 0.0000 / 0.0500 	 c = 144 / 60 / 84 / 0.7143 	 h = -0.0500 / 0.1690 	 p = 0.03 	 avg = 0.00 	 % = 1.0792 / +1.5847
0.005500 / 0.005500 / 0.040000 	 t = 0.0000 / 0.0500 	 c = 150 / 71 / 79 / 0.8987 	 h = -0.0493 / 0.1692 	 p = 0.08 	 avg = 0.00 	 % = 1.1512 / +3.0243
0.006000 / 0.006000 / 0.040000 	 t = 0.0000 / 0.0500 	 c = 156 / 69 / 87 / 0.7931 	 h = -0.0470 / 0.1694 	 p = 0.04 	 avg = 0.00 	 % = 1.1300 / +2.5999
0.006000 / 0.006000 / 0.070000 	 t = 0.0000 / 0.0500 	 c = 179 / 74 / 105 / 0.7048 	 h = -0.0451 / 0.1967 	 p = 0.03 	 avg = 0.00 	 % = 1.0621 / +1.2418
0.006000 / 0.006000 / 0.075000 	 t = 0.0000 / 0.0500 	 c = 181 / 74 / 107 / 0.6916 	 h = -0.0451 / 0.1973 	 p = 0.00 	 avg = 0.00 	 % = 1.0228 / +0.4567
0.006500 / 0.006500 / 0.040000 	 t = 0.0000 / 0.0500 	 c = 166 / 74 / 92 / 0.8043 	 h = -0.0498 / 0.1626 	 p = 0.01 	 avg = 0.00 	 % = 1.0711 / +1.4223
0.007000 / 0.007000 / 0.040000 	 t = 0.0000 / 0.0500 	 c = 170 / 75 / 95 / 0.7895 	 h = -0.0491 / 0.1638 	 p = 0.02 	 avg = 0.00 	 % = 1.0904 / +1.8075
0.007500 / 0.007500 / 0.035000 	 t = 0.0000 / 0.0500 	 c = 164 / 74 / 90 / 0.8222 	 h = -0.0485 / 0.1700 	 p = 0.01 	 avg = 0.00 	 % = 1.0813 / +1.6259
0.009000 / 0.009000 / 0.040000 	 t = 0.0000 / 0.0500 	 c = 186 / 80 / 106 / 0.7547 	 h = -0.0468 / 0.1687 	 p = 0.00 	 avg = 0.00 	 % = 1.0824 / +1.6479
0.010000 / 0.010000 / 0.030000 	 t = 0.0000 / 0.0500 	 c = 162 / 65 / 97 / 0.6701 	 h = -0.0460 / 0.1726 	 p = 0.00 	 avg = 0.00 	 % = 1.0402 / +0.8048
0.011000 / 0.011000 / 0.040000 	 t = 0.0000 / 0.0500 	 c = 202 / 83 / 119 / 0.6975 	 h = -0.0453 / 0.1698 	 p = 0.01 	 avg = 0.00 	 % = 1.0874 / +1.7473
0.011500 / 0.011500 / 0.040000 	 t = 0.0000 / 0.0500 	 c = 204 / 87 / 117 / 0.7436 	 h = -0.0446 / 0.1700 	 p = 0.03 	 avg = 0.00 	 % = 1.1205 / +2.4104
0.012000 / 0.012000 / 0.040000 	 t = 0.0000 / 0.0500 	 c = 204 / 87 / 117 / 0.7436 	 h = -0.0439 / 0.1704 	 p = 0.10 	 avg = 0.00 	 % = 1.2159 / +4.3171
0.012500 / 0.012500 / 0.040000 	 t = 0.0000 / 0.0500 	 c = 206 / 87 / 119 / 0.7311 	 h = -0.0433 / 0.1706 	 p = 0.10 	 avg = 0.00 	 % = 1.2319 / +4.6382
0.013000 / 0.013000 / 0.035000 	 t = 0.0000 / 0.0500 	 c = 188 / 83 / 105 / 0.7905 	 h = -0.0426 / 0.1729 	 p = 0.02 	 avg = 0.00 	 % = 1.1135 / +2.2691
0.013000 / 0.013000 / 0.040000 	 t = 0.0000 / 0.0500 	 c = 206 / 89 / 117 / 0.7607 	 h = -0.0426 / 0.1710 	 p = 0.14 	 avg = 0.00 	 % = 1.2840 / +5.6803
0.013500 / 0.013500 / 0.035000 	 t = 0.0000 / 0.0500 	 c = 188 / 84 / 104 / 0.8077 	 h = -0.0421 / 0.1731 	 p = 0.05 	 avg = 0.00 	 % = 1.1595 / +3.1896
0.013500 / 0.013500 / 0.040000 	 t = 0.0000 / 0.0500 	 c = 206 / 91 / 115 / 0.7913 	 h = -0.0421 / 0.1712 	 p = 0.18 	 avg = 0.00 	 % = 1.3480 / +6.9604
0.014000 / 0.014000 / 0.035000 	 t = 0.0000 / 0.0500 	 c = 188 / 84 / 104 / 0.8077 	 h = -0.0416 / 0.1731 	 p = 0.07 	 avg = 0.00 	 % = 1.1917 / +3.8348
0.014000 / 0.014000 / 0.040000 	 t = 0.0000 / 0.0500 	 c = 210 / 89 / 121 / 0.7355 	 h = -0.0416 / 0.1712 	 p = 0.10 	 avg = 0.00 	 % = 1.2227 / +4.4546
0.014500 / 0.014500 / 0.035000 	 t = 0.0000 / 0.0500 	 c = 190 / 84 / 106 / 0.7925 	 h = -0.0409 / 0.1731 	 p = 0.05 	 avg = 0.00 	 % = 1.1749 / +3.4987
0.014500 / 0.014500 / 0.040000 	 t = 0.0000 / 0.0500 	 c = 212 / 91 / 121 / 0.7521 	 h = -0.0409 / 0.1712 	 p = 0.09 	 avg = 0.00 	 % = 1.2152 / +4.3034
0.015000 / 0.015000 / 0.035000 	 t = 0.0000 / 0.0500 	 c = 190 / 84 / 106 / 0.7925 	 h = -0.0403 / 0.1731 	 p = 0.08 	 avg = 0.00 	 % = 1.2139 / +4.2784
0.015000 / 0.015000 / 0.040000 	 t = 0.0000 / 0.0500 	 c = 212 / 92 / 120 / 0.7667 	 h = -0.0403 / 0.1712 	 p = 0.12 	 avg = 0.00 	 % = 1.2611 / +5.2211
0.015500 / 0.015500 / 0.035000 	 t = 0.0000 / 0.0500 	 c = 192 / 85 / 107 / 0.7944 	 h = -0.0398 / 0.1731 	 p = 0.08 	 avg = 0.00 	 % = 1.2054 / +4.1081
0.015500 / 0.015500 / 0.040000 	 t = 0.0000 / 0.0500 	 c = 212 / 93 / 119 / 0.7815 	 h = -0.0398 / 0.1714 	 p = 0.14 	 avg = 0.00 	 % = 1.2909 / +5.8171
0.016000 / 0.016000 / 0.035000 	 t = 0.0000 / 0.0500 	 c = 192 / 85 / 107 / 0.7944 	 h = -0.0392 / 0.1733 	 p = 0.09 	 avg = 0.00 	 % = 1.2280 / +4.5606
0.016000 / 0.016000 / 0.040000 	 t = 0.0000 / 0.0500 	 c = 212 / 93 / 119 / 0.7815 	 h = -0.0392 / 0.1714 	 p = 0.15 	 avg = 0.00 	 % = 1.3164 / +6.3276
0.016500 / 0.016500 / 0.035000 	 t = 0.0000 / 0.0500 	 c = 192 / 86 / 106 / 0.8113 	 h = -0.0388 / 0.1733 	 p = 0.11 	 avg = 0.00 	 % = 1.2572 / +5.1449
0.016500 / 0.016500 / 0.040000 	 t = 0.0000 / 0.0500 	 c = 212 / 92 / 120 / 0.7667 	 h = -0.0388 / 0.1714 	 p = 0.16 	 avg = 0.00 	 % = 1.3348 / +6.6969
0.017000 / 0.017000 / 0.035000 	 t = 0.0000 / 0.0500 	 c = 196 / 86 / 110 / 0.7818 	 h = -0.0386 / 0.1733 	 p = 0.08 	 avg = 0.00 	 % = 1.2071 / +4.1422
0.017000 / 0.017000 / 0.040000 	 t = 0.0000 / 0.0500 	 c = 214 / 91 / 123 / 0.7398 	 h = -0.0386 / 0.1714 	 p = 0.13 	 avg = 0.00 	 % = 1.2804 / +5.6072
0.017500 / 0.017500 / 0.035000 	 t = 0.0000 / 0.0500 	 c = 196 / 88 / 108 / 0.8148 	 h = -0.0382 / 0.1733 	 p = 0.11 	 avg = 0.00 	 % = 1.2482 / +4.9634
0.017500 / 0.017500 / 0.040000 	 t = 0.0000 / 0.0500 	 c = 214 / 92 / 122 / 0.7541 	 h = -0.0382 / 0.1714 	 p = 0.15 	 avg = 0.00 	 % = 1.3089 / +6.1778
0.018000 / 0.018000 / 0.035000 	 t = 0.0000 / 0.0500 	 c = 196 / 88 / 108 / 0.8148 	 h = -0.0378 / 0.1733 	 p = 0.11 	 avg = 0.00 	 % = 1.2578 / +5.1553
0.018000 / 0.018000 / 0.040000 	 t = 0.0000 / 0.0500 	 c = 214 / 93 / 121 / 0.7686 	 h = -0.0378 / 0.1716 	 p = 0.16 	 avg = 0.00 	 % = 1.3295 / +6.5901
0.018500 / 0.018500 / 0.035000 	 t = 0.0000 / 0.0500 	 c = 196 / 88 / 108 / 0.8148 	 h = -0.0375 / 0.1733 	 p = 0.12 	 avg = 0.00 	 % = 1.2679 / +5.3587
0.018500 / 0.018500 / 0.040000 	 t = 0.0000 / 0.0500 	 c = 216 / 91 / 125 / 0.7280 	 h = -0.0375 / 0.1716 	 p = 0.15 	 avg = 0.00 	 % = 1.3025 / +6.0497
0.019000 / 0.019000 / 0.035000 	 t = 0.0000 / 0.0500 	 c = 196 / 88 / 108 / 0.8148 	 h = -0.0371 / 0.1733 	 p = 0.12 	 avg = 0.00 	 % = 1.2764 / +5.5279
0.019000 / 0.019000 / 0.040000 	 t = 0.0000 / 0.0500 	 c = 220 / 93 / 127 / 0.7323 	 h = -0.0371 / 0.1716 	 p = 0.10 	 avg = 0.00 	 % = 1.2184 / +4.3684
0.019500 / 0.019500 / 0.035000 	 t = 0.0000 / 0.0500 	 c = 196 / 88 / 108 / 0.8148 	 h = -0.0370 / 0.1735 	 p = 0.13 	 avg = 0.00 	 % = 1.2888 / +5.7760
0.019500 / 0.019500 / 0.040000 	 t = 0.0000 / 0.0500 	 c = 220 / 94 / 126 / 0.7460 	 h = -0.0370 / 0.1716 	 p = 0.12 	 avg = 0.00 	 % = 1.2549 / +5.0974
0.020000 / 0.020000 / 0.035000 	 t = 0.0000 / 0.0500 	 c = 196 / 88 / 108 / 0.8148 	 h = -0.0368 / 0.1735 	 p = 0.14 	 avg = 0.00 	 % = 1.3041 / +6.0826
0.020000 / 0.020000 / 0.040000 	 t = 0.0000 / 0.0500 	 c = 220 / 95 / 125 / 0.7600 	 h = -0.0368 / 0.1716 	 p = 0.13 	 avg = 0.00 	 % = 1.2749 / +5.4988




topList=799
[
  {
    "bin1": 15.0,
    "start1": 0.00600000052,
    "step1": 0.00600000052,
    "max1": 0.0749999955,
    "stopLoss": 0.0499999933,
    "tryCount": 181.0,
    "succeedCount": 74.0,
    "failedCount": 107.0,
    "successRate": 0.691588759,
    "minHeight": -0.04511767,
    "maxHeight": 0.19732441,
    "totalProfit": 0.002520683,
    "avgProfit": 1.39264257E-05,
    "finalPercent": 1.02283251,
    "score": 0.456650317
  },
  {
    "bin1": 15.0,
    "start1": 0.00600000052,
    "step1": 0.00600000052,
    "max1": 0.0749999955,
    "stopLoss": 0.0449999943,
    "tryCount": 181.0,
    "succeedCount": 74.0,
    "failedCount": 107.0,
    "successRate": 0.691588759,
    "minHeight": -0.04498765,
    "maxHeight": 0.19732441,
    "totalProfit": 0.00262068282,
    "avgProfit": 1.4478911E-05,
    "finalPercent": 1.02297223,
    "score": 0.510494
  },
  {
    "bin1": 15.0,
    "start1": 0.00600000052,
    "step1": 0.00600000052,
    "max1": 0.06999999,
    "stopLoss": 0.0399999954,
    "tryCount": 180.0,
    "succeedCount": 74.0,
    "failedCount": 106.0,
    "successRate": 0.6981132,
    "minHeight": -0.0416377522,
    "maxHeight": 0.196655512,
    "totalProfit": 0.00300147,
    "avgProfit": 1.66748323E-05,
    "finalPercent": 1.02299631,
    "score": 0.5749077
  },
  {
    "bin1": 15.0,
    "start1": 0.00600000052,
    "step1": 0.00600000052,
    "max1": 0.06499999,
    "stopLoss": 0.0249999985,
    "tryCount": 180.0,
    "succeedCount": 73.0,
    "failedCount": 107.0,
    "successRate": 0.682243,
    "minHeight": -0.0256341789,
    "maxHeight": 0.1916388,
    "totalProfit": 0.00111586053,
    "avgProfit": 6.199225E-06,
    "finalPercent": 1.02372277,
    "score": 0.9489108
  },
  {
    "bin1": 15.0,
    "start1": 0.00600000052,
    "step1": 0.00600000052,
    "max1": 0.0749999955,
    "stopLoss": 0.0299999975,
    "tryCount": 182.0,
    "succeedCount": 74.0,
    "failedCount": 108.0,
    "successRate": 0.6851852,
    "minHeight": -0.0308119357,
    "maxHeight": 0.19732441,
    "totalProfit": 0.00355917239,
    "avgProfit": 1.95558914E-05,
    "finalPercent": 1.02411222,
    "score": 0.803740859
  },
  {
    "bin1": 15.0,
    "start1": 0.00600000052,
    "step1": 0.00600000052,
    "max1": 0.0749999955,
    "stopLoss": 0.0249999985,
    "tryCount": 182.0,
    "succeedCount": 74.0,
    "failedCount": 108.0,
    "successRate": 0.6851852,
    "minHeight": -0.0256341789,
    "maxHeight": 0.19732441,
    "totalProfit": 0.0060591693,
    "avgProfit": 3.32921372E-05,
    "finalPercent": 1.02758276,
    "score": 1.1033107
  },
  {
    "bin1": 15.0,
    "start1": 0.00500000035,
    "step1": 0.00500000035,
    "max1": 0.0349999964,
    "stopLoss": 0.02,
    "tryCount": 141.0,
    "succeedCount": 55.0,
    "failedCount": 86.0,
    "successRate": 0.6395349,
    "minHeight": -0.0203993525,
    "maxHeight": 0.162988961,
    "totalProfit": 0.00139397255,
    "avgProfit": 9.88633E-06,
    "finalPercent": 1.03927028,
    "score": 1.96351409
  },
  {
    "bin1": 15.0,
    "start1": 0.00550000044,
    "step1": 0.00550000044,
    "max1": 0.0349999964,
    "stopLoss": 0.02,
    "tryCount": 147.0,
    "succeedCount": 60.0,
    "failedCount": 87.0,
    "successRate": 0.6896552,
    "minHeight": -0.0204024985,
    "maxHeight": 0.164353788,
    "totalProfit": 0.005621918,
    "avgProfit": 3.824434E-05,
    "finalPercent": 1.03930867,
    "score": 1.96543336
  },
  {
    "bin1": 15.0,
    "start1": 0.00600000052,
    "step1": 0.00600000052,
    "max1": 0.06999999,
    "stopLoss": 0.0349999964,
    "tryCount": 180.0,
    "succeedCount": 74.0,
    "failedCount": 106.0,
    "successRate": 0.6981132,
